item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
,Lot Of Assorted Lego Multicolor Bricks & Blocks Mini Figurines Toy 1.90 Lbs,250.00,8,2026-06-20T18:24:00,16,,
,LEGO Technic Bash 42073 Sealed,13.00,4,2026-06-20T18:25:00,29,,
,9.1 Lb Box of Legos. Building Bricks & Pieces,8.99,1,2026-06-20T18:25:00,133,,
,LEGO Star Wars Minecraft Ghostbusters Technic Creator Friends Polybags Lot,153.00,9,2026-06-20T18:25:00,5,,
,LEGO Year of the Rat Seasonal 40355,8.99,2,2026-06-20T18:25:00,18,,
,Microsoft Xbox 360 Kinect Sensor + 4 Wireless Controllers + Remote + LEGO LOTR,43.00,11,2026-06-20T18:25:00,8,,
,"Lot of Assorted Lot Building Toys Legos, China - ., etc.",7.99,1,2026-06-20T18:25:00,148,,
,Lot Of Assorted Lego Multicolor Bricks & Blocks Mini Figurines Toy 2.00 Lbs,244.00,9,2026-06-20T18:25:00,16,,
,Large Bulk Lot Assorted LEGO Bricks Plates Wheels Gears Mixed Parts,30.01,4,2026-06-20T18:27:00,2,,
,17.0 lbs Bulk LEGO Bricks Pieces Raw Unsorted,51.12,11,2026-06-20T18:27:00,48,,
,12.9lbs Assorted LEGO/Lego Style Building Blocks Grab Bag Various Pieces,10.99,1,2026-06-20T18:27:00,367,,
,"LEGO Mixed Lot with Friends 41443, Creator 40570, Star Wars 75175 Sets + Loose",61.00,5,2026-06-20T18:27:00,181,,
,LEGO DC Marvel Minifigures Bulk Lot Mixed Superheroes 4.2oz Building Bricks,27.35,5,2026-06-20T18:28:00,29,,
,LEGO Botanicals Pretty Pink Flower Bouquet Building Set (10342) w/ Manual (IOB),16.78,3,2026-06-20T18:28:00,29,,
,Mixed Lot LEGO Minifigures Harry Potter Superheroes City Figures Accessories,26.00,2,2026-06-20T18:28:00,8,,
,6 Lb Assorted Lot of LEGO Pieces,27.00,3,2026-06-20T18:29:00,103,,
,Large Mixed Lot LEGO Bricks Parts Friends Creator Polybag Sets Bulk,36.00,2,2026-06-20T18:29:00,181,,
,PS2 Game Lot LEGO Star Wars Sonic Unleashed Pac-Man World 2 Battlefront,12.99,1,2026-06-20T18:29:16,26,,
,Mixed Lot of Used LEGO Bricks Parts Vehicles Minifigures Star Wars Pieces,28.00,9,2026-06-20T18:30:00,2,,
,Large Mixed Lot of Used LEGO Bricks Pieces Wheels Windows Plant Elements,12.00,2,2026-06-20T18:30:00,2,,
,Lego Star Wars Disney Tie Striker 75154 Building Set Open Box Sealed Bags Inc,150.00,18,2026-06-20T18:30:00,62,,
,2 Lego Storage Containers,14.99,1,2026-06-20T18:30:00,201,,
,"1.58 lbs NIB Complete Lego Set Sunflowers, Garden, Shuttle",13.99,1,2026-06-20T18:30:00,376,,
,Sealed Lego 40776 Hot Chocolate Stand 40640 Nutcracker Magical Unicorn 31140 set,18.08,3,2026-06-20T18:30:00,5,,
,Large Bulk Lot Assorted LEGO Bricks Pieces Mixed Colors Shapes Used,41.00,4,2026-06-20T18:31:00,2,,
,Lot of Pre-Owned Xbox 360 Games Dragon Age Lego Sims Halo Bioshock,88.00,11,2026-06-20T18:33:00,5,,
,Bulk Lot Assorted LEGO Bricks Pieces Plates Wheels Tiles Mixed Colors,28.00,2,2026-06-20T18:34:00,2,,
,Large Mixed Lot of Loose LEGO Bricks Pieces Plates Tiles Wheels Accessories,22.00,5,2026-06-20T18:34:00,2,,
,LEGO Lot Box 14x14x14 29lbs,61.00,4,2026-06-20T18:34:00,192,,
,Unsorted Building Blocks & LEGO Preowned 17.5lbs,26.00,2,2026-06-20T18:34:00,81,,
,OPEN BOX PREBUILT LEGO Star Wars Naboo Starfighter 75092,21.00,5,2026-06-20T18:35:00,18,,
,Lego Ninjago Dragons 71797 Rising Destiny's Bounty Race Against Time Retired Inc,72.00,9,2026-06-20T18:36:00,62,,
,Mixed LEGO Mini Figure Lot,18.00,4,2026-06-20T18:36:00,48,,
,Large Bulk Lot Assorted LEGO Bricks Classic Technic Specialty Pieces,16.00,2,2026-06-20T18:37:00,2,,
,Large Bulk Lot of Mixed LEGO Bricks Assorted Colors Shapes Pieces Used,17.00,3,2026-06-20T18:37:00,2,,
,15.6 lbs Bulk LEGO Bricks Pieces Raw Unsorted,17.00,5,2026-06-20T18:37:00,48,,
,"Mixed LEGO Mini Figure Lot Super Hero, Star Wars & More",40.00,6,2026-06-20T18:37:00,48,,
,Vintage LEGO 6419 Paradisa Rolling Acres Ranch Set 1992 IOB,14.99,1,2026-06-20T18:37:00,5,,
,Lot Of Assorted Lego Multicolor Various Characters Building Minifigures 1.60Lbs,313.00,11,2026-06-20T18:37:00,16,,
,LEGO Minifigures Assorted Lot Torsos Legs Heads Accessories Ninjago,19.99,1,2026-06-20T18:38:00,8,,
,Lego the Simpsons House 71006 Retired Set No Box Incomplete,156.00,8,2026-06-20T18:39:00,62,,
,SEALED LEGO Seasonal Set 40565 Santa's Workshop,21.00,7,2026-06-20T18:39:00,48,,
,"Lot of 4 LEGO Sets Minecraft, Creator, Star Wars & Year of the Horse NIB",150.00,7,2026-06-20T18:39:00,8,,
,LEGO Lot Box 26lbs 14x14x14,62.00,7,2026-06-20T18:40:00,192,,
,16.6 lbs Bulk LEGO Bricks Pieces Raw Unsorted,13.00,2,2026-06-20T18:41:00,48,,
,16.0 lbs Bulk LEGO Bricks Pieces Raw Unsorted,30.00,5,2026-06-20T18:41:00,48,,
,LEGO Jurassic World 76945 Atrociraptor Dinosaur Bike Chase Set 169pcs New,24.00,6,2026-06-20T18:42:00,2,,
