item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
267779181,Antique Waltham Hunter Case Pocket Watch Gold-Tone Metal Chain 2 Inch,128.77,9,2026-06-23T18:17:00,130,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267531865,Colibri Men's Gold-Tone Pocket Watch Quartz Classic with Chain,24.0,5,2026-06-23T18:36:00,16,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267544042,Antique Ancre Ligne Droite .800 Silver Wind Up Pocket Watch Runs Parts Repair,66.0,8,2026-06-23T18:58:00,48,Jewelry & Gemstones > Watches,pocket watch
267818292,Pocket Watches 2.5 lbs,151.0,10,2026-06-23T18:58:00,176,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267899252,Untested Colibri Gold Tone Pocket Watch,46.0,5,2026-06-23T19:01:00,80,Jewelry & Gemstones > Watches,pocket watch
267590757,Savoy Pocket Watch by Authentic Models Titanic Southhampton New York IOB 99.1g,38.0,7,2026-06-23T19:03:00,29,Jewelry & Gemstones > Watches,pocket watch
267829101,Illinois 14K Gold Filled The Autocrat Engraved Pocket Watch for Parts or Repair,89.88,4,2026-06-23T19:04:00,191,Jewelry & Gemstones > Watches,pocket watch
267564469,Antique 18K gold double hunter pocket watch 90.7 grams for repair,4201.0,37,2026-06-23T19:09:00,200,Jewelry & Gemstones > Watches,pocket watch
267549574,Vintage Alsta Ladies Pocket Watch 17j,24.95,1,2026-06-23T19:10:00,122,Jewelry & Gemstones > Watches > Women's Watches,pocket watch
267559061,Assorted Vintage To Modern Pocket Watches Grab Bag Lot of 10 - Untested,87.0,12,2026-06-23T19:11:00,72,Jewelry & Gemstones > Watches,pocket watch
267682712,Heritage Collection & Details Pocket Watch Lot of 2 Hunting Aviation Themes,14.0,4,2026-06-23T19:18:00,87,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267728775,Vintage Elgin Gold-Filled Pocket Watch 155.3g (Damaged-Cracked Bezel),578.77,12,2026-06-23T19:23:00,339,Jewelry & Gemstones > Watches,pocket watch
267710794,Vintage Hampden Gold Filled Pocket Watch (6979171),74.99,12,2026-06-23T19:35:00,339,Jewelry & Gemstones > Watches,pocket watch
267549789,HAMILTON Wind-Up Pocket Watch (Parts & Repair),76.3,7,2026-06-23T19:41:00,106,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267899451,Untested Elgin Gold Tone Pocket Watch,134.0,14,2026-06-23T19:56:00,80,Jewelry & Gemstones > Watches,pocket watch
267532779,"Assorted Men's Jewelry Grab Bag Lot (Watches, Cuff Links, Pocket Watches, RIngs)",32.0,10,2026-06-23T20:16:00,144,Jewelry & Gemstones > Men's Accessories,pocket watch
267562281,"Vintage Hamilton Gold-Filled 21 Jewels Pocket Watch, 123.1g",202.99,9,2026-06-23T20:57:00,29,Jewelry & Gemstones > Watches,pocket watch
268125595,Vintage Ingram Viceroy Pocket Watch (Glass Missing),15.0,1,2026-06-24T06:00:00,177,Jewelry & Gemstones > Watches,pocket watch
268155307,Elgin Men's Pocket Watch,41.0,2,2026-06-24T06:56:00,177,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268142892,Lot of 15 Assorted Pocket Watches,35.0,1,2026-06-24T06:58:00,177,Jewelry & Gemstones > Watches,pocket watch
267671635,"Westminster Animal Pocket Watches (3) Eagle, Wolf, and Deer",9.99,1,2026-06-24T07:00:00,150,Jewelry & Gemstones > Watches,pocket watch
267639994,Gold-Plated Pocket Watch by Illinois Watch Case Co.,35.0,3,2026-06-24T17:00:00,22,Collectibles > Clocks,pocket watch
267578586,"Assorted Vintage Bolo Ties, Pocket Watches, and Belt Buckles Collection",97.0,10,2026-06-24T18:06:00,172,Collectibles,pocket watch
267751226,Elgin 14k Yellow Gold Hunter Case Engraved Pocket Watch 60.3g,1501.0,18,2026-06-24T18:14:00,29,Jewelry & Gemstones > Watches,pocket watch
267724668,Antique Victorian 800 Silver Centennial Pocket Watch Engraved Bird Rose Case,37.0,3,2026-06-24T18:16:19,115,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267725254,Gold Toned American Perry Ellis Quartz Analog Pocket Watch - 27.4 g,8.99,1,2026-06-24T18:21:00,86,Jewelry & Gemstones > Watches,pocket watch
267817551,Dakota Nelsonic Quartz Pocket Watches Lot of 8 Train Eagle Statue of Liberty,78.0,13,2026-06-24T18:26:00,87,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267941979,Vintage Mixed Lot Pocket Watches Travel Alarm Table Clocks Seneca Vulcain,89.0,10,2026-06-24T18:34:00,8,Collectibles > Clocks,pocket watch
267680131,Antique Keystone Gold Filled Pocket Watch 17 Jewels McCartney & Burke Dial,102.66,10,2026-06-24T18:55:00,341,Jewelry & Gemstones > Watches,pocket watch
268021487,Civic Vintage Gold-Filled Mechanical Pocket Watch 31mm 24.4g,42.0,3,2026-06-24T19:06:00,376,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267705510,Pocket Watch Lot 7 Pcs,25.55,6,2026-06-24T19:32:00,129,Jewelry & Gemstones,pocket watch
267705615,Pocket Watch Lot 9 Pcs,19.0,3,2026-06-24T19:49:00,129,Jewelry & Gemstones,pocket watch
267669619,Vintage Disney Watch Lot 24pc Mickey Minnie Winnie the Pooh Lorus Pocket Watch,72.5,9,2026-06-24T20:16:00,89,Jewelry & Gemstones > Watches,pocket watch
267899668,Vintage Humbert Pocket Watch,120.0,9,2026-06-24T20:18:00,47,Jewelry & Gemstones > Watches,pocket watch
267751604,AC/DC Back in Black Silver Tone Pocket Watch with Chain,19.99,1,2026-06-24T20:21:00,117,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267652380,Antique 1919 Dueber Hampden 7 Jewel Model 5 Openface Pocket Watch (Won't Wind),41.0,6,2026-06-24T20:30:00,360,Jewelry & Gemstones > Watches,pocket watch
267707090,"Lot of 4 Metal Pocket Watches - Elgin, Westclox, Mastercraft, Waltham",119.0,11,2026-06-24T20:31:00,118,Jewelry & Gemstones > Watches,pocket watch
268399353,Vintage Silver and Gold Tone Quartz Pocket Watch,19.99,1,2026-06-25T12:01:00,32,Jewelry & Gemstones > Watches,pocket watch
267858774,MTech USA Eagle Pocket Watch & Folding Knife Gift Set,9.99,2,2026-06-25T16:06:00,19,Collectibles > Knives/Swords,pocket watch
268242580,Vintage 10K Rolled Gold Plated Elgin Wind Up Pocket Watch Parts/ Repair,67.5,14,2026-06-25T17:14:00,179,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268297001,Harley Davidson Pocket Watch With Chain Quartz,27.0,5,2026-06-25T18:02:00,181,Jewelry & Gemstones > Watches,pocket watch
267816926,Antique Hamilton 992 21 Jewel Pocket Watch 10K RGP Stellar Case 48.6mm,226.99,11,2026-06-25T18:05:00,346,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267817802,Franklin Mint Cutty Sark 24K Gold Plated Pocket Watch w/Display Case,101.0,8,2026-06-25T18:08:00,134,Jewelry & Gemstones > Watches,pocket watch
267782133,"Vintage Budweiser Clock Double Sided Clydesdale Sign Pocket Watch Style 17""",26.0,5,2026-06-25T18:26:00,140,For The Home > Home Decor > Clocks,pocket watch
267801089,Vintage Elgin Gold Filled Pocket Watch & Chain,89.88,10,2026-06-25T18:28:00,384,Jewelry & Gemstones > Watches,pocket watch
267823763,POCKET WATCHES / LOCKETS / ECT!,68.0,10,2026-06-25T18:32:00,196,Jewelry & Gemstones > Costume Jewelry,pocket watch
268174983,17lbs Bulk Assorted Watches & Pocket Watches Lot Untested,173.0,5,2026-06-25T18:32:00,181,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267807303,Pocket Watch Lot,46.99,6,2026-06-25T18:33:00,26,Jewelry & Gemstones > Watches,pocket watch
267808096,NIB Franklin Mint Harley Davidson Pocket Watch Set,51.0,8,2026-06-25T18:34:00,97,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267782122,Assorted Pocket Watches Grab bag,50.0,4,2026-06-25T19:09:00,144,Jewelry & Gemstones > Costume Jewelry Grabbags,pocket watch
267816686,Elvis Presley Trademark of E.P.E Valdawn Quartz Gold Tone Pocket Watch w/ Chain,12.99,2,2026-06-25T19:31:00,25,Jewelry & Gemstones > Watches,pocket watch
267788050,Antique Victorian Gold Filled Pocket Watch Fob Chain with Compass TLC,145.0,11,2026-06-25T19:57:00,184,Antiques,pocket watch
267785972,Illinois Watch Co Silveroid 1888 Grade I.W.C. Vintage Pocket Watch,60.0,5,2026-06-25T20:08:00,117,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267789305,"Assorted Pocket Watches, Desk Clocks, & Trinkets Collection Grab Bag",107.0,14,2026-06-25T20:08:00,361,Collectibles,pocket watch
267845302,Vintage Elgin Small Pocket Watch 37.7g,55.0,12,2026-06-25T20:57:00,29,Jewelry & Gemstones > Watches,pocket watch
267860013,Grab Bag Of Men Pocket Watches #22,24.99,1,2026-06-25T21:00:00,60,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267813936,Lot of 30 Various Brand Pocket Watches Grabbag - Various Styles,120.99,15,2026-06-25T21:31:00,136,Jewelry & Gemstones > Watches,pocket watch
268059491,Franklin Mint Harley-Davidson Eagle Pewter Pocket Watch Display Stand,9.99,1,2026-06-25T22:37:00,5,Transportation > Motorcycle > Apparel,pocket watch
267939959,3 Vintage Quartz Pocket Watches Silver Gold Tone - Wolf Remington Semi-Truck,13.0,2,2026-06-26T15:22:00,19,Jewelry & Gemstones > Watches,pocket watch
267936546,13.91g 18k YG Navarra For Repair Petite Vintage Pocket Watch(Crystal is Cracked),552.5,16,2026-06-26T16:07:00,43,Jewelry & Gemstones > Watches,pocket watch
267912675,11pc Pocket Watch Collection - Untested,59.97,1,2026-06-26T16:47:06,122,Jewelry & Gemstones > Watches,pocket watch
267907575,Vintage Arnex Gold Tone Pocket Watch Loose Crystal Back Stuck For Parts Repair,15.99,2,2026-06-26T17:05:00,18,Jewelry & Gemstones > Watches,pocket watch
