item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
267544969,Fujifilm FinePix Z20fd 10.0MP 3x Zoom Compact Y2K CCD Digital Camera Face Detect,73.0,8,2026-06-21T18:40:00,46,Cameras & Camcorders > Digital Cameras,film camera
267558519,Fujifilm Instax SQ6 Instant Film Camera Black Silver Square Design,94.0,9,2026-06-21T18:42:00,8,Cameras & Camcorders > Vintage Cameras,film camera
267823854,Minolta Maxxum 400si Black 35mm SLR Film Camera With Lens Not Tested,14.99,1,2026-06-21T18:42:00,16,Cameras & Camcorders > Film Cameras,film camera
267523109,Braun Gloriette 35mm Film Camera with Steinheil Munchen Cassar 2.8/45mm Lens,14.99,1,2026-06-21T18:46:00,5,Cameras & Camcorders > Vintage Cameras,film camera
267845571,"Vintage Film Camera and Lens Lot - Nikomat, Minolta, Kodak, Argus, Sigma",31.0,9,2026-06-21T18:57:00,103,Cameras & Camcorders > Film Cameras,film camera
267328043,CANON Sure Shot Owl Date 35mm Film Camera in Original Box w/ Manual-Untested,12.99,1,2026-06-21T18:58:00,25,Cameras & Camcorders > Film Cameras,film camera
267549828,Canon Film Camera A-1 Black With Canon Fd 50mm F1.8 Lens,75.0,13,2026-06-21T18:58:00,73,Cameras & Camcorders > Film Cameras,film camera
267591081,4 Vintage 35mm Point & Shoot Film Cameras Pentax Keystone Canon,41.0,9,2026-06-21T18:58:00,8,Cameras & Camcorders > Vintage Cameras,film camera
266669126,Vintage Silver and Black Polaroid One600 Instant Film Camera & Case,9.99,1,2026-06-21T19:01:00,200,Cameras & Camcorders > Film Cameras,film camera
267550462,Vintage Ricoh Film Camera,16.0,4,2026-06-21T19:02:00,69,Cameras & Camcorders > Film Cameras,film camera
267350566,Vintage Polaroid Macro 5 SLR-1200 Film Camera,44.99,7,2026-06-21T19:05:00,42,Cameras & Camcorders > Film Cameras,film camera
267850390,Vintage Canon AL-1 Silver 35mm Film Camera With Neck Strap Not Tested,12.99,1,2026-06-21T19:06:00,16,Cameras & Camcorders > Film Cameras,film camera
267328750,Fujifilm Instax Mini 11 Lilac Instant Camera Film Camera Wrist Strap,9.99,1,2026-06-21T19:09:00,29,Cameras & Camcorders > Film Cameras,film camera
266673854,2 Untested Film Cameras - Ricoh 126C-Flex and Argus,16.0,3,2026-06-21T19:10:00,200,Cameras & Camcorders > Film Cameras,film camera
266901604,"Vintage Kodak Instamatic Film Camera, Model No. X-15 (B3F)",9.99,1,2026-06-21T19:10:00,348,Cameras & Camcorders > Film Cameras,film camera
