item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
267754947,Vintage Green Depression Glass Starburst Floral Serving Bowl,8.99,1,2026-06-22T19:11:00,31,Glass > Pressed Glass,depression glass
267674403,Fostoria Glass Ring Holder Swirl Dish Scalloped Edge Pink Clear Depression Glass,28.99,6,2026-06-22T19:12:00,73,For The Home > Home Decor,depression glass
267423378,Vtg Depression-Era Ribbed Pattern Green & Amber Pressed Glass Oil Lamps,35.0,8,2026-06-22T19:13:00,106,For The Home > Home Decor > Lamps/Lighting,depression glass
267374727,2 Vintage Green Uranium Depression Glass Scallop Tab Handle Berry Bowls,12.99,1,2026-06-22T19:15:00,127,Glass > Depression Glass,depression glass
267399137,Vintage KIG Malaysia Pink Depression Glass Candy Dish (Preowned),9.99,1,2026-06-22T19:16:00,339,Tableware and Kitchenware > Glassware,depression glass
267976203,Pink Depression Glass Dish,7.99,1,2026-06-22T19:20:00,80,For The Home > Home Decor > Clocks,depression glass
267704897,Uranium Glass Green 4 Piece Lot Floral Footed Bowl Plates Depression Glass,25.0,10,2026-06-22T19:28:00,87,Glass > Depression Glass,depression glass
267744611,Vintage Anchor Hocking Green Depression Glassware 5-Piece Set USA,19.99,1,2026-06-22T19:30:00,8,Tableware and Kitchenware > Dinnerware > Serving Pieces,depression glass
267454518,Green Floral Etched Uranium Depression Glass Vase Collectible Table Decor 8,46.0,18,2026-06-22T19:53:00,29,"Collectibles > Cups, Trays, Vases",depression glass
267427776,Vintage Art Deco Green Uranium Glass Depression Glass Goblet Set,46.99,6,2026-06-22T19:54:00,134,Glass,depression glass
267450091,Pink Depression Glass Lidded Candy Dish,11.95,1,2026-06-22T19:55:00,28,Glass > Depression Glass,depression glass
267381826,Vintage Green Depression Glass Cover Cookie Candy Jar with Lid,29.0,5,2026-06-22T19:56:00,184,Glass > Vintage Glass,depression glass
267428522,"Depression Glass, Etched Floral Pattern Vintage Green Depression Glass Tea Set",14.99,2,2026-06-22T20:21:00,134,Glass,depression glass
267424771,Unknown Brand Green Gold Bird Etched Uranium Depression Glass Dinner Plate,9.99,1,2026-06-22T20:28:00,29,Glass > Depression Glass,depression glass
267490277,Vintage Green Depression Uranium Glass Plate Glows Under UV Light,10.99,2,2026-06-23T07:17:00,352,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267489248,Set of 3 Vintage Green Uranium Glass Sherbet Dessert Cups Depression Glass,9.99,1,2026-06-23T09:25:00,352,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
267771960,VTG Lot Pink/Peach Depression Glass Bowls Vase Compote Cherries Rose of Sharon,9.99,1,2026-06-23T15:00:00,357,Bulk > Glass,depression glass
267618955,Set of 5 Vintage Amber Depression Glass Sherbet Dessert Cups 3 Inch,9.99,1,2026-06-23T15:50:00,19,Tableware and Kitchenware > Dinnerware > Serving Pieces,depression glass
267952989,Uranium Glass Small Pitcher Green Paneled Depression Glass Vintage 4.25 Inch,22.0,4,2026-06-23T16:00:00,107,Glass > Depression Glass,depression glass
267819392,Vintage Pink Frosted Depression Glass Lamp Shades Scalloped Edge Pair,100.99,17,2026-06-23T18:01:00,5,For The Home > Home Decor > Lamps/Lighting,depression glass
